F,H,X_1,X_2,X_3
11MAY2015:00:00:00,17,0.74,18,28
12MAY2015:00:00:00,2,0.68,12,30
12MAY2015:00:00:00,5,0.44,5,28
26MAY2015:00:00:00,19,1.08,26,77
26MAY2015:00:00:00,24,0.98,22,67
27MAY2015:00:00:00,6,0.44,13,55
27MAY2015:00:00:00,10,0.59,30,48
10JUN2015:00:00:00,13,0.65,21,25
06DEC2016:00:00:00,5,0.65,4,35
22OCT2016:00:00:00,15,0.45,6,15
22OCT2016:00:00:00,16,0.45,10,15
22OCT2016:00:00:00,17,0.46,13,15
22OCT2016:00:00:00,18,0.48,12,15
22OCT2016:00:00:00,20,0.48,14,14
23OCT2016:00:00:00,1,0.51,12,14
23OCT2016:00:00:00,3,0.51,13,14
05NOV2016:00:00:00,17,0.53,14,84
05NOV2016:00:00:00,20,0.5,24,76
05NOV2016:00:00:00,21,0.54,29,70
06NOV2016:00:00:00,9,0.48,9,26
21NOV2016:00:00:00,2,0.59,2,29
21NOV2016:00:00:00,12,0.51,4,31
17APR2017:00:00:00,14,0.91,20,s/d
17APR2017:00:00:00,21,s/d,22,s/d
18APR2017:00:00:00,12,s/d,13,s/d
01MAY2017:00:00:00,10,0.76,16,30
01MAY2017:00:00:00,15,0.83,12,28
01MAY2017:00:00:00,22,1.32,33,24
02MAY2017:00:00:00,5,0.75,10,21
15MAY2017:00:00:00,21,0.85,28,29
16MAY2017:00:00:00,5,0.84,18,30
16MAY2017:00:00:00,8,0.89,28,32
15MAY2017:00:00:00,17,0.66,23,30
15MAY2017:00:00:00,18,0.63,22,30
16MAY2017:00:00:00,18,0.82,33,39
16MAY2017:00:00:00,19,0.76,33,40
16MAY2017:00:00:00,24,0.74,21,36
17MAY2017:00:00:00,4,0.58,11,33
17MAY2017:00:00:00,5,0.53,13,32
17MAY2017:00:00:00,6,0.5,18,31
29MAY2017:00:00:00,15,1.37,19,22
29MAY2017:00:00:00,22,1.34,28,25
30MAY2017:00:00:00,3,1.29,24,30
30MAY2017:00:00:00,6,1.16,25,33
18APR2017:00:00:00,21,s/d,24,s/d
18APR2017:00:00:00,23,s/d,19,s/d
19APR2017:00:00:00,1,s/d,14,s/d
19APR2017:00:00:00,4,s/d,11,s/d
19APR2017:00:00:00,11,s/d,17,s/d
02MAY2017:00:00:00,18,1.03,34,23
03MAY2017:00:00:00,3,1.2,25,23
03MAY2017:00:00:00,6,1.05,24,25
03MAY2017:00:00:00,11,1.44,45,33
17MAY2017:00:00:00,14,0.73,14,21
18MAY2017:00:00:00,5,0.46,6,15
30MAY2017:00:00:00,19,1.22,23,30
30MAY2017:00:00:00,24,1.12,24,24
31MAY2017:00:00:00,6,0.96,20,24
31MAY2017:00:00:00,7,0.95,26,23
19APR2017:00:00:00,15,s/d,17,s/d
20APR2017:00:00:00,8,s/d,17,s/d
03MAY2017:00:00:00,13,1.51,s/d,35
04MAY2017:00:00:00,1,0.94,11,35
04MAY2017:00:00:00,4,0.78,8,35
04MAY2017:00:00:00,5,0.73,6,35
18MAY2017:00:00:00,24,0.76,13,16
19MAY2017:00:00:00,3,0.65,7,16
19MAY2017:00:00:00,7,0.46,11,16
01JUN2017:00:00:00,5,1.09,21,44
20APR2017:00:00:00,23,s/d,25,s/d
21APR2017:00:00:00,9,s/d,22,s/d
05MAY2017:00:00:00,2,1.66,21,30
04JUN2017:00:00:00,12,0.32,11,26
04JUN2017:00:00:00,4,0.86,14,23
04JUN2017:00:00:00,20,0.76,28,32
04JUN2017:00:00:00,23,0.86,22,32
05JUN2017:00:00:00,2,0.73,17,31
05JUN2017:00:00:00,9,0.46,30,31
05JUN2017:00:00:00,11,0.63,32,34
21APR2017:00:00:00,17,s/d,19,s/d
22APR2017:00:00:00,2,s/d,18,s/d
22APR2017:00:00:00,11,s/d,19,s/d
05MAY2017:00:00:00,16,1.02,16,32
05MAY2017:00:00:00,20,0.77,33,31
05MAY2017:00:00:00,22,0.72,30,30
06MAY2017:00:00:00,6,0.35,8,25
19MAY2017:00:00:00,20,0.96,15,s/d
20MAY2017:00:00:00,7,0.46,11,s/d
08JUN2017:00:00:00,20,0.71,16,25
08JUN2017:00:00:00,23,0.75,17,25
09JUN2017:00:00:00,6,0.32,12,24
09JUN2017:00:00:00,12,0.61,26,22
09JUN2017:00:00:00,15,0.7,16,22
09JUN2017:00:00:00,16,0.66,17,23
10JUN2017:00:00:00,3,0.72,13,30
10JUN2017:00:00:00,6,0.45,13,31
22APR2017:00:00:00,19,s/d,23,s/d
07MAY2017:00:00:00,1,0.42,9,17
07MAY2017:00:00:00,5,0.32,7,17
20MAY2017:00:00:00,19,0.68,15,8
21MAY2017:00:00:00,4,0.62,9,10
21MAY2017:00:00:00,5,0.59,8,10
02JUN2017:00:00:00,22,0.55,28,47
03JUN2017:00:00:00,2,0.53,15,40
03JUN2017:00:00:00,6,0.28,12,32
24APR2017:00:00:00,1,s/d,11,s/d
24APR2017:00:00:00,12,s/d,13,s/d
07MAY2017:00:00:00,18,0.61,20,17
07MAY2017:00:00:00,19,0.7,19,17
07MAY2017:00:00:00,20,0.81,20,17
08MAY2017:00:00:00,6,0.46,17,s/d
22MAY2017:00:00:00,8,1.05,28,23
11APR2017:00:00:00,17,s/d,16,s/d
11APR2017:00:00:00,19,0.55,19,s/d
12APR2017:00:00:00,5,0.43,14,s/d
12APR2017:00:00:00,6,0.42,13,s/d
12APR2017:00:00:00,8,0.44,21,20
08MAY2017:00:00:00,14,0.86,12,s/d
08MAY2017:00:00:00,18,0.55,14,s/d
22MAY2017:00:00:00,19,0.9,31,30
23MAY2017:00:00:00,1,0.96,22,26
23MAY2017:00:00:00,3,0.85,15,24
23MAY2017:00:00:00,7,0.7,21,22
11JUN2017:00:00:00,12,0.57,15,43
24APR2017:00:00:00,21,s/d,32,s/d
24APR2017:00:00:00,22,s/d,33,s/d
25APR2017:00:00:00,6,s/d,24,s/d
09MAY2017:00:00:00,3,0.32,8,19
09MAY2017:00:00:00,12,0.49,19,20
26APR2017:00:00:00,1,s/d,7,s/d
26APR2017:00:00:00,4,s/d,4,s/d
26APR2017:00:00:00,6,s/d,7,s/d
26APR2017:00:00:00,10,s/d,14,s/d
28SEP2018:00:00:00,13,0.29,12,15
28SEP2018:00:00:00,24,0.51,11,12
29SEP2018:00:00:00,3,0.43,6,12
29SEP2018:00:00:00,7,0.25,12,13
29SEP2018:00:00:00,8,0.23,8,13
29SEP2018:00:00:00,9,0.22,8,12
20OCT2018:00:00:00,19,0.43,s/d,15
05NOV2018:00:00:00,12,0.34,23,14
15SEP2018:00:00:00,1,0.54,14,19
15SEP2018:00:00:00,3,0.49,9,19
15SEP2018:00:00:00,5,0.44,10,19
30SEP2018:00:00:00,2,0.64,25,10
21OCT2018:00:00:00,19,0.59,s/d,12
21OCT2018:00:00:00,24,0.95,s/d,12
22OCT2018:00:00:00,5,1.05,s/d,19
22OCT2018:00:00:00,9,0.83,s/d,23
22OCT2018:00:00:00,11,0.68,s/d,25
05NOV2018:00:00:00,15,0.45,17,14
05NOV2018:00:00:00,21,0.49,34,16
06NOV2018:00:00:00,2,0.56,13,18
06NOV2018:00:00:00,5,0.44,15,19
15SEP2018:00:00:00,16,0.61,14,19
16SEP2018:00:00:00,5,0.57,10,17
07OCT2018:00:00:00,16,0.28,8,15
07OCT2018:00:00:00,22,0.38,24,14
23OCT2018:00:00:00,11,0.28,s/d,18
06NOV2018:00:00:00,20,s/d,24,22
16SEP2018:00:00:00,15,0.5,8,10
16SEP2018:00:00:00,16,0.52,13,10
08OCT2018:00:00:00,14,0.44,11,18
08OCT2018:00:00:00,18,0.48,20,21
23OCT2018:00:00:00,21,0.34,s/d,18
08NOV2018:00:00:00,16,0.43,11,22
09NOV2018:00:00:00,9,0.38,16,24
18SEP2018:00:00:00,2,0.51,11,24
08OCT2018:00:00:00,19,0.52,25,21
09OCT2018:00:00:00,6,0.32,13,24
09OCT2018:00:00:00,9,0.39,21,25
24OCT2018:00:00:00,21,0.45,s/d,13
24OCT2018:00:00:00,24,0.5,s/d,13
07NOV2018:00:00:00,13,0.4,10,18
07NOV2018:00:00:00,19,0.35,17,19
18SEP2018:00:00:00,14,0.48,9,19
18SEP2018:00:00:00,15,0.49,11,18
18SEP2018:00:00:00,19,0.48,22,17
19SEP2018:00:00:00,9,0.35,24,15
09OCT2018:00:00:00,19,0.34,16,21
10OCT2018:00:00:00,7,0.23,20,18
10OCT2018:00:00:00,9,0.29,21,18
10OCT2018:00:00:00,11,0.34,14,18
25OCT2018:00:00:00,16,0.57,22,23
20SEP2018:00:00:00,7,0.59,25,26
10OCT2018:00:00:00,16,0.37,s/d,20
10OCT2018:00:00:00,23,0.31,18,19
11OCT2018:00:00:00,3,0.24,6,19
11OCT2018:00:00:00,7,0.16,22,19
27OCT2018:00:00:00,12,0.37,12,18
05SEP2018:00:00:00,19,0.45,16,16
06SEP2018:00:00:00,1,0.51,10,14
06SEP2018:00:00:00,11,0.43,14,13
20SEP2018:00:00:00,18,0.37,16,29
11OCT2018:00:00:00,19,0.39,23,17
11OCT2018:00:00:00,23,0.42,20,17
27OCT2018:00:00:00,20,0.33,12,17
27OCT2018:00:00:00,22,0.35,13,16
28OCT2018:00:00:00,5,0.36,8,12
07SEP2018:00:00:00,6,0.84,24,33
21SEP2018:00:00:00,4,0.38,6,22
13OCT2018:00:00:00,1,0.75,27,19
13OCT2018:00:00:00,2,0.82,25,21
13OCT2018:00:00:00,10,0.96,26,31
13OCT2018:00:00:00,12,0.77,15,32
28OCT2018:00:00:00,22,0.35,13,13
29OCT2018:00:00:00,2,0.38,10,14
29OCT2018:00:00:00,6,0.27,8,14
29OCT2018:00:00:00,8,0.26,11,13
07SEP2018:00:00:00,16,0.46,23,36
07SEP2018:00:00:00,22,0.54,25,34
07SEP2018:00:00:00,23,0.55,24,33
21SEP2018:00:00:00,17,0.55,24,26
13OCT2018:00:00:00,21,0.5,3,31
14OCT2018:00:00:00,4,0.75,s/d,26
14OCT2018:00:00:00,8,0.42,s/d,22
29OCT2018:00:00:00,10,0.28,11,14
29OCT2018:00:00:00,12,0.32,11,14
29OCT2018:00:00:00,13,0.35,11,15
08SEP2018:00:00:00,24,0.35,8,17
09SEP2018:00:00:00,4,0.33,6,17
14OCT2018:00:00:00,17,0.38,s/d,24
14OCT2018:00:00:00,18,0.39,s/d,25
15OCT2018:00:00:00,3,0.57,s/d,27
15OCT2018:00:00:00,5,0.48,s/d,27
15OCT2018:00:00:00,8,0.32,s/d,27
15OCT2018:00:00:00,12,0.29,s/d,27
29OCT2018:00:00:00,17,0.38,14,13
30OCT2018:00:00:00,5,0.31,4,15
30OCT2018:00:00:00,8,0.26,20,15
09SEP2018:00:00:00,16,0.34,9,16
10SEP2018:00:00:00,1,0.38,6,16
10SEP2018:00:00:00,4,0.36,3,16
24SEP2018:00:00:00,8,0.28,25,15
16OCT2018:00:00:00,2,0.48,s/d,19
16OCT2018:00:00:00,9,0.33,s/d,18
31OCT2018:00:00:00,2,0.61,11,13
31OCT2018:00:00:00,7,0.29,18,13
25SEP2018:00:00:00,9,0.18,8,16
16OCT2018:00:00:00,24,0.43,s/d,15
17OCT2018:00:00:00,2,0.42,s/d,16
17OCT2018:00:00:00,10,0.56,s/d,19
17OCT2018:00:00:00,11,0.62,s/d,20
17OCT2018:00:00:00,12,0.65,s/d,21
31OCT2018:00:00:00,18,0.39,16,16
31OCT2018:00:00:00,20,0.38,13,15
01NOV2018:00:00:00,6,0.13,7,18
01NOV2018:00:00:00,8,0.15,16,18
01NOV2018:00:00:00,12,0.24,13,19
10SEP2018:00:00:00,15,0.44,12,15
11SEP2018:00:00:00,8,0.37,21,14
25SEP2018:00:00:00,16,0.24,7,14
25SEP2018:00:00:00,18,0.25,8,14
26SEP2018:00:00:00,7,0.22,16,12
26SEP2018:00:00:00,11,0.38,20,16
17OCT2018:00:00:00,13,0.67,s/d,23
17OCT2018:00:00:00,14,0.69,s/d,23
10JUN2013:00:00:00,8,0.59,19,24
27APR2013:00:00:00,23,0.63,15,33
12MAY2013:00:00:00,14,0.74,11,54
13MAY2013:00:00:00,4,0.86,25,36
13MAY2013:00:00:00,5,0.9,27,33
27MAY2013:00:00:00,21,0.65,26,23
27MAY2013:00:00:00,24,0.73,17,23
28MAY2013:00:00:00,12,0.61,21,19
28APR2013:00:00:00,13,0.61,13,28
28APR2013:00:00:00,22,0.53,19,23
29APR2013:00:00:00,3,0.46,12,23
13MAY2013:00:00:00,17,0.84,41,33
13MAY2013:00:00:00,18,0.79,42,33
14MAY2013:00:00:00,6,0.56,19,33
14MAY2013:00:00:00,12,1.15,25,37
28MAY2013:00:00:00,24,1.19,22,24
29MAY2013:00:00:00,3,1.01,22,26
29MAY2013:00:00:00,11,0.76,26,28
15APR2013:00:00:00,3,0.61,19,34
15APR2013:00:00:00,7,0.41,24,33
15APR2013:00:00:00,9,0.53,27,34
14MAY2013:00:00:00,15,1.18,30,37
14MAY2013:00:00:00,18,0.85,38,40
14MAY2013:00:00:00,20,0.83,33,42
14MAY2013:00:00:00,23,0.75,13,43
15MAY2013:00:00:00,3,0.48,6,41
29MAY2013:00:00:00,18,0.7,23,25
29MAY2013:00:00:00,20,0.6,23,26
29MAY2013:00:00:00,21,0.56,19,26
29MAY2013:00:00:00,23,0.53,15,26
30MAY2013:00:00:00,2,0.44,13,24
30MAY2013:00:00:00,4,0.33,8,23
30MAY2013:00:00:00,12,0.68,24,26
15APR2013:00:00:00,15,0.68,17,35
15APR2013:00:00:00,16,0.61,17,34
16APR2013:00:00:00,1,0.63,16,30
16APR2013:00:00:00,4,0.45,10,29
01MAY2013:00:00:00,1,0.58,15,44
01MAY2013:00:00:00,3,0.5,12,42
01MAY2013:00:00:00,5,0.39,14,40
01MAY2013:00:00:00,9,0.25,12,32
15MAY2013:00:00:00,19,0.38,21,19
30MAY2013:00:00:00,15,0.84,17,29
30MAY2013:00:00:00,22,0.96,27,34
31MAY2013:00:00:00,6,0.75,13,41
31MAY2013:00:00:00,7,0.73,19,41
16APR2013:00:00:00,17,0.54,23,29
16APR2013:00:00:00,18,0.54,29,29
16APR2013:00:00:00,24,0.63,19,26
17APR2013:00:00:00,8,0.39,24,23
01MAY2013:00:00:00,14,0.25,9,21
01MAY2013:00:00:00,15,0.25,8,20
01MAY2013:00:00:00,21,0.35,13,18
02MAY2013:00:00:00,1,0.46,14,17
16MAY2013:00:00:00,6,0.3,9,22
16MAY2013:00:00:00,8,0.31,21,23
31MAY2013:00:00:00,24,1.06,20,31
17APR2013:00:00:00,13,0.73,22,21
17APR2013:00:00:00,16,0.75,18,21
18APR2013:00:00:00,3,1.49,24,27
18APR2013:00:00:00,7,0.74,24,27
02MAY2013:00:00:00,22,0.68,16,23
03MAY2013:00:00:00,5,0.31,6,21
16MAY2013:00:00:00,24,0.96,33,s/d
01JUN2013:00:00:00,23,0.83,26,33
02JUN2013:00:00:00,11,0.3,18,51
18APR2013:00:00:00,18,0.76,29,35
18APR2013:00:00:00,22,0.98,34,34
18APR2013:00:00:00,24,1.25,33,34
19APR2013:00:00:00,5,1.15,16,35
19APR2013:00:00:00,7,0.8,25,35
19APR2013:00:00:00,8,0.73,29,36
19APR2013:00:00:00,9,0.75,32,36
03MAY2013:00:00:00,18,0.58,19,13
04MAY2013:00:00:00,1,0.43,20,12
04MAY2013:00:00:00,2,0.43,21,12
17MAY2013:00:00:00,13,1.03,20,s/d
17MAY2013:00:00:00,15,0.91,18,s/d
17MAY2013:00:00:00,19,0.45,29,35
18MAY2013:00:00:00,5,0.76,15,28
18MAY2013:00:00:00,9,0.31,19,21
02JUN2013:00:00:00,13,0.36,21,53
02JUN2013:00:00:00,14,0.45,24,55
02JUN2013:00:00:00,16,0.56,16,59
19APR2013:00:00:00,14,s/d,42,36
20APR2013:00:00:00,4,1.99,26,49
20APR2013:00:00:00,5,1.71,25,49
04MAY2013:00:00:00,14,0.61,22,17
04MAY2013:00:00:00,22,0.79,27,23
18MAY2013:00:00:00,18,0.55,24,19
18MAY2013:00:00:00,23,0.79,20,15
19MAY2013:00:00:00,8,0.39,24,13
03JUN2013:00:00:00,15,0.85,23,43
03JUN2013:00:00:00,19,0.7,29,40
03JUN2013:00:00:00,20,0.74,29,39
04JUN2013:00:00:00,10,0.49,27,42
20APR2013:00:00:00,14,0.78,15,44
20APR2013:00:00:00,23,0.56,27,33
20APR2013:00:00:00,24,0.6,27,31
05MAY2013:00:00:00,16,0.35,16,26
19MAY2013:00:00:00,24,0.63,21,22
10OCT2013:00:00:00,8,0.35,30,34
10OCT2013:00:00:00,9,0.33,31,35
09OCT2013:00:00:00,15,0.43,33,25
09OCT2013:00:00:00,17,0.7,49,27
10OCT2013:00:00:00,17,0.51,33,30
10OCT2013:00:00:00,22,0.56,40,24
24OCT2013:00:00:00,16,0.29,15,22
24OCT2013:00:00:00,24,0.25,21,23
25OCT2013:00:00:00,20,0.45,27,24
26OCT2013:00:00:00,9,0.33,23,24
26OCT2013:00:00:00,11,0.43,24,25
26OCT2013:00:00:00,12,0.48,27,26
07NOV2013:00:00:00,22,0.89,35,26
07NOV2013:00:00:00,23,0.95,32,27
08NOV2013:00:00:00,17,0.6,28,22
08NOV2013:00:00:00,19,0.6,21,22
08NOV2013:00:00:00,22,0.85,36,22
08NOV2013:00:00:00,24,0.93,32,21
09NOV2013:00:00:00,2,0.89,23,21
09NOV2013:00:00:00,4,0.81,11,20
09NOV2013:00:00:00,11,0.31,14,19
21NOV2013:00:00:00,19,0.46,s/d,23
15APR2015:00:00:00,22,0.5,17,30
16APR2015:00:00:00,5,0.41,3,30
16APR2015:00:00:00,7,0.39,6,31
16APR2015:00:00:00,8,0.39,11,31
15APR2015:00:00:00,18,0.54,11,31
16APR2015:00:00:00,18,s/d,18,30
16APR2015:00:00:00,20,0.37,19,30
16APR2015:00:00:00,23,0.38,15,29
17APR2015:00:00:00,10,0.26,17,24
02MAY2015:00:00:00,8,0.54,7,18
02MAY2015:00:00:00,11,0.34,11,18
01MAY2015:00:00:00,17,0.39,13,22
02MAY2015:00:00:00,18,0.54,12,17
03MAY2015:00:00:00,5,0.3,5,15
03MAY2015:00:00:00,10,0.25,9,15
03MAY2015:00:00:00,11,0.25,8,14
15MAR2015:00:00:00,24,0.29,10,30
16MAR2015:00:00:00,3,0.25,11,28
16MAR2015:00:00:00,18,0.4,17,27
16MAR2015:00:00:00,19,0.4,18,26
16MAR2015:00:00:00,22,0.4,22,26
17MAR2015:00:00:00,5,0.28,7,28
17MAR2015:00:00:00,9,0.26,15,28
22MAR2015:00:00:00,3,0.33,8,39
21MAR2015:00:00:00,14,0.18,7,78
31MAR2015:00:00:00,19,0.34,18,42
31MAR2015:00:00:00,24,0.38,13,34
17APR2015:00:00:00,14,0.4,14,21
03MAY2015:00:00:00,19,0.3,14,27
03MAY2015:00:00:00,23,0.4,19,41
03MAY2015:00:00:00,24,0.44,20,44
04MAY2015:00:00:00,3,0.46,16,51
04MAY2015:00:00:00,9,0.56,25,64
04MAY2015:00:00:00,11,0.7,24,69
04MAY2015:00:00:00,12,0.74,22,71
17MAR2015:00:00:00,13,0.35,16,27
17MAR2015:00:00:00,21,0.45,20,27
18MAR2015:00:00:00,5,0.28,9,27
18MAR2015:00:00:00,9,0.24,15,26
01APR2015:00:00:00,13,0.49,21,30
02APR2015:00:00:00,3,0.74,23,39
02APR2015:00:00:00,8,0.34,21,40
02APR2015:00:00:00,12,0.28,20,42
18APR2015:00:00:00,12,0.21,13,16
04MAY2015:00:00:00,18,0.6,22,76
04MAY2015:00:00:00,22,0.86,25,73
05MAY2015:00:00:00,2,1.04,21,82
22MAR2015:00:00:00,20,0.19,12,31
23MAR2015:00:00:00,4,0.23,14,26
02APR2015:00:00:00,17,0.31,15,43
02APR2015:00:00:00,21,0.46,28,47
18APR2015:00:00:00,17,0.23,15,20
18APR2015:00:00:00,22,0.36,27,23
18APR2015:00:00:00,24,0.44,24,23
19APR2015:00:00:00,2,0.46,19,24
19APR2015:00:00:00,12,0.11,11,21
05MAY2015:00:00:00,17,0.55,29,144
06MAY2015:00:00:00,6,0.68,19,109
06MAY2015:00:00:00,9,0.44,18,83
06MAY2015:00:00:00,10,0.4,18,74
23MAR2015:00:00:00,16,0.21,10,28
23MAR2015:00:00:00,18,0.21,16,27
23MAR2015:00:00:00,21,0.29,26,29
23MAR2015:00:00:00,23,0.34,19,31
24MAR2015:00:00:00,1,0.36,13,31
24MAR2015:00:00:00,4,0.31,11,28
24MAR2015:00:00:00,12,0.44,26,29
03APR2015:00:00:00,13,0.23,15,46
04APR2015:00:00:00,6,0.58,12,47
04APR2015:00:00:00,11,0.31,16,48
19APR2015:00:00:00,14,0.15,12,21
19APR2015:00:00:00,19,0.29,18,21
20APR2015:00:00:00,10,0.28,26,28
07MAY2015:00:00:00,11,0.5,32,27
07MAY2015:00:00:00,12,0.53,17,27
06MAY2015:00:00:00,15,0.33,12,54
06MAY2015:00:00:00,16,0.33,13,52
06MAY2015:00:00:00,24,0.4,24,36
07MAY2015:00:00:00,1,0.4,21,34
27APR2015:00:00:00,15,0.66,20,44
27APR2015:00:00:00,22,0.45,19,41
04APR2015:00:00:00,14,0.31,16,47
04APR2015:00:00:00,15,0.31,14,46
04APR2015:00:00:00,20,0.33,17,45
05APR2015:00:00:00,5,0.41,15,38
20APR2015:00:00:00,23,0.43,22,30
21APR2015:00:00:00,1,0.43,18,27
28APR2015:00:00:00,21,0.4,15,29
28APR2015:00:00:00,23,0.4,12,27
29APR2015:00:00:00,5,0.28,14,24
28APR2015:00:00:00,15,0.4,16,31
25MAR2015:00:00:00,22,0.59,21,35
25MAR2015:00:00:00,23,0.63,21,37
26MAR2015:00:00:00,10,0.25,17,36
26MAR2015:00:00:00,11,0.26,16,35
05APR2015:00:00:00,21,0.24,13,37
26MAR2015:00:00:00,13,0.33,s/d,33
26MAR2015:00:00:00,17,0.35,14,31
26MAR2015:00:00:00,19,0.31,15,32
27MAR2015:00:00:00,3,0.46,14,24
06APR2015:00:00:00,12,0.26,18,34
22APR2015:00:00:00,20,0.54,47,52
23APR2015:00:00:00,4,s/d,s/d,42
23APR2015:00:00:00,10,0.83,22,26
27MAR2015:00:00:00,20,0.36,19,41
28MAR2015:00:00:00,3,0.48,14,40
28MAR2015:00:00:00,10,0.5,13,29
06APR2015:00:00:00,17,0.26,20,33
06APR2015:00:00:00,18,0.23,21,34
07APR2015:00:00:00,12,0.24,s/d,26
24APR2015:00:00:00,8,0.6,22,29
24APR2015:00:00:00,9,0.59,26,30
08MAR2015:00:00:00,15,0.28,8,21
08MAR2015:00:00:00,19,0.3,14,20
09MAR2015:00:00:00,3,0.35,14,19
09MAR2015:00:00:00,10,0.3,10,22
28MAR2015:00:00:00,23,0.39,23,21
29MAR2015:00:00:00,7,0.39,16,25
29MAR2015:00:00:00,12,0.34,11,24
07APR2015:00:00:00,16,s/d,s/d,25
08APR2015:00:00:00,10,0.1,11,13
25APR2015:00:00:00,10,0.49,24,43
09MAR2015:00:00:00,13,0.36,11,22
09MAR2015:00:00:00,15,0.39,11,22
09MAR2015:00:00:00,24,0.34,13,23
09MAY2017:00:00:00,17,0.47,16,21
10MAY2017:00:00:00,2,0.67,10,27
10MAY2017:00:00:00,11,0.32,18,27
24MAY2017:00:00:00,24,1.06,19,29
25MAY2017:00:00:00,4,0.87,14,30
25MAY2017:00:00:00,10,0.76,13,30
11APR2017:00:00:00,8,s/d,17,s/d
10APR2017:00:00:00,14,s/d,14,10
10APR2017:00:00:00,18,s/d,15,9
12APR2017:00:00:00,16,0.6,24,s/d
13APR2017:00:00:00,1,0.79,22,s/d
13APR2017:00:00:00,9,0.7,28,s/d
13APR2017:00:00:00,11,0.68,14,s/d
26APR2017:00:00:00,23,s/d,21,s/d
27APR2017:00:00:00,6,s/d,13,s/d
11MAY2017:00:00:00,9,0.2,24,17
25MAY2017:00:00:00,22,0.92,17,16
25MAY2017:00:00:00,23,0.94,18,16
26MAY2017:00:00:00,3,0.99,14,16
26MAY2017:00:00:00,9,0.89,20,16
13APR2017:00:00:00,17,0.49,21,s/d
13APR2017:00:00:00,18,0.48,22,s/d
13APR2017:00:00:00,24,0.56,18,s/d
14APR2017:00:00:00,5,0.48,20,s/d
14APR2017:00:00:00,6,0.47,18,s/d
14APR2017:00:00:00,8,0.49,19,s/d
14APR2017:00:00:00,12,0.52,8,s/d
27APR2017:00:00:00,19,s/d,29,s/d
28APR2017:00:00:00,4,s/d,11,s/d
28APR2017:00:00:00,5,s/d,13,s/d
11MAY2017:00:00:00,18,0.39,19,14
11MAY2017:00:00:00,19,0.4,19,15
12MAY2017:00:00:00,1,0.38,16,13
12MAY2017:00:00:00,8,0.24,21,13
12MAY2017:00:00:00,11,0.47,26,14
26MAY2017:00:00:00,13,1,16,18
27MAY2017:00:00:00,5,1.02,16,24
27MAY2017:00:00:00,6,0.92,14,25
27MAY2017:00:00:00,8,0.82,19,25
27MAY2017:00:00:00,12,0.87,14,25
14APR2017:00:00:00,13,0.52,14,s/d
14APR2017:00:00:00,15,0.49,7,s/d
14APR2017:00:00:00,20,0.45,18,s/d
14APR2017:00:00:00,23,0.48,15,s/d
14APR2017:00:00:00,24,0.5,14,s/d
15APR2017:00:00:00,3,0.5,14,s/d
15APR2017:00:00:00,9,0.43,19,s/d
28APR2017:00:00:00,12,s/d,22,s/d
12MAY2017:00:00:00,19,0.61,22,15
13MAY2017:00:00:00,7,0.38,13,19
13MAY2017:00:00:00,9,0.37,16,19
27MAY2017:00:00:00,13,0.89,15,25
27MAY2017:00:00:00,15,0.93,13,26
27MAY2017:00:00:00,19,0.93,20,25
27MAY2017:00:00:00,20,0.95,21,25
15APR2017:00:00:00,16,0.56,17,s/d
16APR2017:00:00:00,2,0.62,16,s/d
16APR2017:00:00:00,3,0.62,13,s/d
28APR2017:00:00:00,17,s/d,32,s/d
13MAY2017:00:00:00,14,0.44,13,16
13MAY2017:00:00:00,15,0.46,14,16
13MAY2017:00:00:00,18,0.47,17,16
13MAY2017:00:00:00,19,0.5,21,17
13MAY2017:00:00:00,24,0.63,14,17
14MAY2017:00:00:00,1,0.62,13,18
14MAY2017:00:00:00,2,0.62,13,18
14MAY2017:00:00:00,3,0.6,12,17
14MAY2017:00:00:00,4,0.54,11,17
28MAY2017:00:00:00,22,1.06,18,19
29MAY2017:00:00:00,4,1.01,13,18
29MAY2017:00:00:00,6,0.96,17,17
17APR2017:00:00:00,7,0.49,18,s/d
17APR2017:00:00:00,12,0.64,s/d,s/d
29APR2017:00:00:00,19,0.97,27,33
30APR2017:00:00:00,3,1.05,21,32
30APR2017:00:00:00,11,0.81,16,28
14MAY2017:00:00:00,14,0.39,18,16
15MAY2017:00:00:00,7,0.68,19,24
20MAR2017:00:00:00,2,s/d,s/d,s/d
20MAR2017:00:00:00,6,s/d,s/d,s/d
20MAR2017:00:00:00,15,s/d,s/d,s/d
20MAR2017:00:00:00,20,s/d,s/d,s/d
20MAR2017:00:00:00,23,s/d,s/d,s/d
21MAR2017:00:00:00,4,s/d,s/d,s/d
04APR2017:00:00:00,10,0.5,31,25
04APR2017:00:00:00,12,0.57,s/d,26
03APR2017:00:00:00,17,0.59,26,20
05APR2017:00:00:00,1,1.28,31,31
18FEB2017:00:00:00,14,0.16,15,16
19FEB2017:00:00:00,1,0.43,23,17
19FEB2017:00:00:00,2,0.47,22,17
19FEB2017:00:00:00,4,0.49,22,18
19FEB2017:00:00:00,7,0.4,21,21
19FEB2017:00:00:00,19,0.14,15,23
19FEB2017:00:00:00,21,0.19,26,22
20FEB2017:00:00:00,7,0.13,21,18
06MAR2017:00:00:00,8,s/d,s/d,s/d
05MAR2017:00:00:00,14,s/d,s/d,s/d
05MAR2017:00:00:00,24,s/d,s/d,s/d
